budget,model,strategy,objective,solver,config,avg_decision_coverage,avg_density_phi,decision_D1_coverage,decision_D2_coverage,decision_D3_coverage,decision_D4_coverage,decision_D5_coverage,global_gr_coverage,redundancy_score,semantic_volume
500,NovaSearch/stella_en_1.5B_v5,prior,mmr,greedy,prior/mmr/greedy,0.603225052603051,0.08420480550530385,0.6063049409404485,0.6018693402873146,0.5746497313233228,0.6201273683181611,0.5919772434653,0.5838934367506381,0.13356991956792422,-0.1656302831919533
500,NovaSearch/stella_en_1.5B_v5,prior,graphcut,greedy,prior/graphcut/greedy,0.6042183046480972,0.08328163398886626,0.6039852153667501,0.6078389749065721,0.5800941592476342,0.6109695551029547,0.6513038166646836,0.5836952627396399,0.12745968229796314,-0.16825625454797352
500,NovaSearch/stella_en_1.5B_v5,prior,fl,greedy,prior/fl/greedy,0.7994512836719923,0.06395964213769953,0.8009831192585022,0.7979439477420581,0.789819438210159,0.771209855257507,0.7782331490568044,0.7924788844260608,0.3822435888830783,-0.6892291659858288
500,NovaSearch/stella_en_1.5B_v5,prior,mmr,cost_norm,prior/mmr/cost_norm,0.6056247270801706,0.07927646067977515,0.611126819529393,0.6068887588520591,0.5813278337199399,0.568894037977742,0.5919772434653,0.5817855577401262,0.14718432250028513,-0.09926706912514385
500,NovaSearch/stella_en_1.5B_v5,prior,graphcut,cost_norm,prior/graphcut/cost_norm,0.6068655208310741,0.07958177173123607,0.6126617859998242,0.6065835561040556,0.5830116129451164,0.5833702416482273,0.5919772434653,0.5874960175209127,0.1386980413687679,-0.093513321085341
500,NovaSearch/stella_en_1.5B_v5,prior,fl,cost_norm,prior/fl/cost_norm,0.820638687903626,0.05908305718967656,0.8213721394827563,0.8205737362317307,0.8136966477446894,0.815259827258,0.7419447599069815,0.8127342657063003,0.3671156463898578,-1.9049145601830393
500,NovaSearch/stella_en_1.5B_v5,prior,dpp,dpp,prior/dpp/dpp,0.4995573436692367,0.10580223227657799,0.4986369659008651,0.49869762599162804,0.49919994104330573,0.48269570087901237,0.4745925724624241,0.4629039984703038,0.26276218715422556,-0.38876973362288103
500,NovaSearch/stella_en_1.5B_v5,prior,mmr,topk,prior/mmr/topk,0.3959777332946388,0.11484111330630083,0.39332688995130316,0.3946537108753677,0.3878702746236094,0.4290612667509682,0.4524345082828265,0.3640044111504285,0.5286447839143703,-7.7447421615811525
500,NovaSearch/stella_en_1.5B_v5,prior,graphcut,topk,prior/graphcut/topk,0.3959777332946388,0.11484111330630083,0.39332688995130316,0.3946537108753677,0.3878702746236094,0.4290612667509682,0.4524345082828265,0.3640044111504285,0.5286447839143703,-7.7447421615811525
500,NovaSearch/stella_en_1.5B_v5,prior,fl,topk,prior/fl/topk,0.3959777332946388,0.11484111330630083,0.39332688995130316,0.3946537108753677,0.3878702746236094,0.4290612667509682,0.4524345082828265,0.3640044111504285,0.5286447839143703,-7.7447421615811525
500,all-MiniLM-L6-v2,prior,mmr,greedy,prior/mmr/greedy,0.438785018801719,0.10666326705788104,0.4436017933915101,0.43211263904185504,0.4475329361408203,0.38273288388396565,0.3147523544005404,0.43291703411858723,0.00528517811766986,-0.027014826575362215
500,all-MiniLM-L6-v2,prior,graphcut,greedy,prior/graphcut/greedy,0.44439007131473407,0.1042702169913166,0.4487614578111835,0.43630431388961766,0.4523494435547566,0.40572165235445284,0.3003417170981977,0.44220974605806707,-0.0025435900515387985,-0.029240296244166585
500,all-MiniLM-L6-v2,prior,fl,greedy,prior/fl/greedy,0.6907942097754425,0.08289812552689943,0.7016695008070952,0.6927349767981763,0.6672700900956996,0.654482644085393,0.5388904178515622,0.7081028427741324,0.315967300713484,-0.4540476219608879
500,all-MiniLM-L6-v2,prior,mmr,cost_norm,prior/mmr/cost_norm,0.5096216892802887,0.09526873509979474,0.511097332079531,0.5031723211391385,0.5146743054527508,0.5138287977230203,0.4659538085228136,0.49548175632568753,0.04226022356235846,-0.06395085251182844
500,all-MiniLM-L6-v2,prior,graphcut,cost_norm,prior/graphcut/cost_norm,0.49406718875593264,0.09138529556188381,0.4904522373662123,0.492702998532399,0.500220031647327,0.4739477042531801,0.4659538085228136,0.4755292029435921,0.02529412431966811,-0.058144880780502096
500,all-MiniLM-L6-v2,prior,fl,cost_norm,prior/fl/cost_norm,0.7307204281713563,0.07603302963499753,0.7382556631854245,0.7323951817327218,0.7130806028845944,0.6903991775555947,0.6252225428398375,0.7400387241664004,0.2563685727006984,-1.1205721653576166
500,all-MiniLM-L6-v2,prior,dpp,dpp,prior/dpp/dpp,0.3709191330795553,0.1331493283077231,0.36692266369409765,0.37303666695809407,0.3733008153146423,0.34378823519606116,0.29962389487507063,0.3457167638403626,0.12620644663012465,-0.11455888687748295
500,all-MiniLM-L6-v2,prior,mmr,topk,prior/mmr/topk,0.287922762077429,0.1387227930058286,0.2816106972539695,0.2958226288296441,0.27456296485127696,0.32690111102465164,0.29962389487507063,0.2632628724712819,0.397953538990685,-8.129944309315452
500,all-MiniLM-L6-v2,prior,graphcut,topk,prior/graphcut/topk,0.287922762077429,0.1387227930058286,0.2816106972539695,0.2958226288296441,0.27456296485127696,0.32690111102465164,0.29962389487507063,0.2632628724712819,0.397953538990685,-8.129944309315452
500,all-MiniLM-L6-v2,prior,fl,topk,prior/fl/topk,0.287922762077429,0.1387227930058286,0.2816106972539695,0.2958226288296441,0.27456296485127696,0.32690111102465164,0.29962389487507063,0.2632628724712819,0.397953538990685,-8.129944309315452
500,google/embeddinggemma-300m,prior,mmr,greedy,prior/mmr/greedy,0.5836231731834408,0.08042488487894242,0.5787536093396756,0.5861034703011326,0.5648123478099538,0.6071240459164905,0.5221933269944747,0.5549964685952199,0.14542850188664952,-0.09661856488792353
500,google/embeddinggemma-300m,prior,graphcut,greedy,prior/graphcut/greedy,0.5748371262097215,0.07958073687370655,0.5680792430814371,0.5807483533248903,0.5580652845407483,0.6001650917539059,0.6274028139821498,0.5462620807196715,0.13868181787888115,-0.09065374942946498
