model,prior_method,paper_id,retain_pct,retain_pct_display,num_units,gr_coverage,avg_dec_coverage,oracle_retention,selected_count
google/embeddinggemma-300m,kmeans,1200_slides.pdf,0.03,3%,2,0.3794601804703233,0.5002930317075286,0.25,2
google/embeddinggemma-300m,kmeans,1200_slides.pdf,0.05,5%,4,0.40856589335030374,0.5241476955725756,0.25,4
google/embeddinggemma-300m,kmeans,1200_slides.pdf,0.1,10%,9,0.5653896836339467,0.6618330879150418,0.25,5
google/embeddinggemma-300m,kmeans,1200_slides.pdf,0.2,20%,19,0.6096845034709338,0.7075020122368461,0.75,4
google/embeddinggemma-300m,kmeans,1200_slides.pdf,0.5,50%,48,0.6329889326676242,0.730146917994319,0.75,4
google/embeddinggemma-300m,kmeans,1231_slides.pdf,1.0,100%,135,0.5544450679255323,0.6015239992005362,1.0,6
google/embeddinggemma-300m,kmeans,1231_slides.pdf,0.03,3%,4,0.550119840702228,0.5346017592601741,0.16666666666666666,4
google/embeddinggemma-300m,kmeans,1231_slides.pdf,0.05,5%,6,0.5717653527938438,0.5775510742821738,0.16666666666666666,5
google/embeddinggemma-300m,kmeans,1231_slides.pdf,0.1,10%,13,0.6132906153323809,0.6700379118460119,0.3333333333333333,5
google/embeddinggemma-300m,kmeans,1231_slides.pdf,0.2,20%,27,0.526153477869022,0.5381745002136347,0.6666666666666666,5
google/embeddinggemma-300m,kmeans,1231_slides.pdf,0.5,50%,67,0.5544450679255323,0.6015239992005362,1.0,6
google/embeddinggemma-300m,kmeans,1201_slides.pdf,1.0,100%,156,0.6919227469172106,0.7545660139611675,1.0,3
google/embeddinggemma-300m,kmeans,1201_slides.pdf,0.03,3%,4,0.7123466071894082,0.7130174031019398,0.3333333333333333,4
google/embeddinggemma-300m,kmeans,1201_slides.pdf,0.05,5%,7,0.6964930516250853,0.6856543513261851,0.3333333333333333,4
google/embeddinggemma-300m,kmeans,1201_slides.pdf,0.1,10%,15,0.6774962915821219,0.7088061356371205,0.3333333333333333,4
google/embeddinggemma-300m,kmeans,1201_slides.pdf,0.2,20%,31,0.6919227469172106,0.7545660139611675,1.0,3
google/embeddinggemma-300m,kmeans,1201_slides.pdf,0.5,50%,78,0.6919227469172106,0.7545660139611675,1.0,3
google/embeddinggemma-300m,kmeans,1217_slides.pdf,1.0,100%,174,0.6748061576072757,0.6508159446591733,1.0,6
google/embeddinggemma-300m,kmeans,1217_slides.pdf,0.03,3%,5,0.38466007198792207,0.45855362424331736,0.16666666666666666,5
google/embeddinggemma-300m,kmeans,1217_slides.pdf,0.05,5%,8,0.4348740129800112,0.4922962830321672,0.16666666666666666,6
google/embeddinggemma-300m,kmeans,1217_slides.pdf,0.1,10%,17,0.4860561124075172,0.5318804982110363,0.5,6
google/embeddinggemma-300m,kmeans,1217_slides.pdf,0.2,20%,34,0.6339618886511766,0.5948018144073063,0.5,5
google/embeddinggemma-300m,kmeans,1217_slides.pdf,0.5,50%,87,0.5638622289611777,0.5623714775762556,0.6666666666666666,6
google/embeddinggemma-300m,kmeans,1224_slides.pdf,1.0,100%,96,0.6676656966448125,0.5957635674469062,1.0,6
google/embeddinggemma-300m,kmeans,1224_slides.pdf,0.03,3%,2,0.4816936106652682,0.5339203310183211,0.16666666666666666,2
google/embeddinggemma-300m,kmeans,1224_slides.pdf,0.05,5%,4,0.5109796529526914,0.577336707076991,0.3333333333333333,4
google/embeddinggemma-300m,kmeans,1224_slides.pdf,0.1,10%,9,0.6510027702646886,0.6822684240789559,0.5,6
google/embeddinggemma-300m,kmeans,1224_slides.pdf,0.2,20%,19,0.7266587223203467,0.613608708432783,0.5,7
google/embeddinggemma-300m,kmeans,1224_slides.pdf,0.5,50%,48,0.6559159348581439,0.6584734441677635,0.6666666666666666,6
google/embeddinggemma-300m,kmeans,1264_slides.pdf,1.0,100%,239,0.561247862839629,0.5833415698806396,1.0,6
google/embeddinggemma-300m,kmeans,1264_slides.pdf,0.03,3%,7,0.5736412570926143,0.5444122027979456,0.16666666666666666,4
google/embeddinggemma-300m,kmeans,1264_slides.pdf,0.05,5%,11,0.5299877194215784,0.5642964738758705,0.16666666666666666,6
google/embeddinggemma-300m,kmeans,1264_slides.pdf,0.1,10%,23,0.5067191010253325,0.539982684889049,0.16666666666666666,7
google/embeddinggemma-300m,kmeans,1264_slides.pdf,0.2,20%,47,0.5036722663099436,0.5776653656783662,0.6666666666666666,5
google/embeddinggemma-300m,kmeans,1264_slides.pdf,0.5,50%,119,0.6336890810487903,0.6075948200589905,0.8333333333333334,6
google/embeddinggemma-300m,kmeans,1261_slides.pdf,1.0,100%,204,0.5574634828433292,0.5806756366469439,1.0,5
google/embeddinggemma-300m,kmeans,1261_slides.pdf,0.03,3%,6,0.45928133710717384,0.4308142093150995,0.2,3
google/embeddinggemma-300m,kmeans,1261_slides.pdf,0.05,5%,10,0.48522248730663675,0.4505138926270891,0.2,4
google/embeddinggemma-300m,kmeans,1261_slides.pdf,0.1,10%,20,0.631477512653594,0.5986230800011786,0.2,5
google/embeddinggemma-300m,kmeans,1261_slides.pdf,0.2,20%,40,0.6115395368388903,0.5893402956081705,0.2,4
google/embeddinggemma-300m,kmeans,1261_slides.pdf,0.5,50%,102,0.6136990888457878,0.637326786096969,0.6,5
google/embeddinggemma-300m,kmeans,1246_slides.pdf,1.0,100%,216,0.7321841797239175,0.7148222551012191,1.0,6
google/embeddinggemma-300m,kmeans,1246_slides.pdf,0.03,3%,6,0.6587916937534024,0.618485675849733,0.16666666666666666,5
google/embeddinggemma-300m,kmeans,1246_slides.pdf,0.05,5%,10,0.630313901312221,0.6307247321438334,0.16666666666666666,6
google/embeddinggemma-300m,kmeans,1246_slides.pdf,0.1,10%,21,0.7176562251679316,0.7149758036590663,0.5,6
google/embeddinggemma-300m,kmeans,1246_slides.pdf,0.2,20%,43,0.740768908077913,0.7186332218784853,0.5,7
google/embeddinggemma-300m,kmeans,1246_slides.pdf,0.5,50%,108,0.7781029415180937,0.7579238461568478,0.8333333333333334,7
google/embeddinggemma-300m,kmeans,1248_slides.pdf,1.0,100%,92,0.8075507880337718,0.7485682859429544,1.0,6
google/embeddinggemma-300m,kmeans,1248_slides.pdf,0.03,3%,2,0.44510824938831245,0.4851828402134831,0.16666666666666666,2
google/embeddinggemma-300m,kmeans,1248_slides.pdf,0.05,5%,4,0.6529575535501476,0.6192983362741702,0.16666666666666666,4
google/embeddinggemma-300m,kmeans,1248_slides.pdf,0.1,10%,9,0.6387093365885158,0.7419015617462006,0.16666666666666666,5
google/embeddinggemma-300m,kmeans,1248_slides.pdf,0.2,20%,18,0.7015078728290589,0.7622851734750522,0.3333333333333333,6
google/embeddinggemma-300m,kmeans,1248_slides.pdf,0.5,50%,46,0.641078117407539,0.6723406728810735,0.5,4
google/embeddinggemma-300m,kmeans,1279_slides.pdf,1.0,100%,200,0.5923121028037414,0.6761331997982927,1.0,6
google/embeddinggemma-300m,kmeans,1279_slides.pdf,0.03,3%,6,0.46746724211423285,0.4844197254923582,0.16666666666666666,5
google/embeddinggemma-300m,kmeans,1279_slides.pdf,0.05,5%,10,0.516456783436229,0.5015116640939941,0.16666666666666666,6
google/embeddinggemma-300m,kmeans,1279_slides.pdf,0.1,10%,20,0.5074828820327961,0.49347365237267465,0.16666666666666666,5
google/embeddinggemma-300m,kmeans,1279_slides.pdf,0.2,20%,40,0.6125265811012518,0.6467291721005474,0.3333333333333333,7
google/embeddinggemma-300m,kmeans,1279_slides.pdf,0.5,50%,100,0.6495698860665313,0.7529171895044152,0.6666666666666666,8
google/embeddinggemma-300m,kmeans,1235_slides.pdf,1.0,100%,122,0.5726221338490705,0.6266363111593366,1.0,5
google/embeddinggemma-300m,kmeans,1235_slides.pdf,0.03,3%,3,0.6062898228169404,0.509605310107728,0.2,3
google/embeddinggemma-300m,kmeans,1235_slides.pdf,0.05,5%,6,0.6959777441755414,0.5532009144035971,0.2,6
google/embeddinggemma-300m,kmeans,1235_slides.pdf,0.1,10%,12,0.5538458805811557,0.613012792533699,0.6,4
google/embeddinggemma-300m,kmeans,1235_slides.pdf,0.2,20%,24,0.5462102529158335,0.613012792533699,0.6,4
google/embeddinggemma-300m,kmeans,1235_slides.pdf,0.5,50%,61,0.6039727649129389,0.6995103794482608,0.8,7
google/embeddinggemma-300m,kmeans,1282_slides.pdf,1.0,100%,125,0.6217677218592018,0.5452841226925126,1.0,4
google/embeddinggemma-300m,kmeans,1282_slides.pdf,0.03,3%,3,0.524260594695087,0.5237813151888046,0.25,3
google/embeddinggemma-300m,kmeans,1282_slides.pdf,0.05,5%,6,0.603511303650462,0.5468133768871165,0.75,4
google/embeddinggemma-300m,kmeans,1282_slides.pdf,0.1,10%,12,0.6322147817991294,0.5691138548969539,0.75,5
google/embeddinggemma-300m,kmeans,1282_slides.pdf,0.2,20%,25,0.6217677218592018,0.5452841226925126,1.0,4
google/embeddinggemma-300m,kmeans,1282_slides.pdf,0.5,50%,62,0.6217677218592018,0.5452841226925126,1.0,4
google/embeddinggemma-300m,kmeans,1250_slides.pdf,1.0,100%,94,0.7468931537497394,0.6283269908482236,1.0,8
google/embeddinggemma-300m,kmeans,1250_slides.pdf,0.03,3%,2,0.3168006836398619,0.38297644835572253,0.125,2
google/embeddinggemma-300m,kmeans,1250_slides.pdf,0.05,5%,4,0.3168006836398619,0.38297644835572253,0.125,4
google/embeddinggemma-300m,kmeans,1250_slides.pdf,0.1,10%,9,0.4892939066321944,0.4961125953395584,0.25,5
google/embeddinggemma-300m,kmeans,1250_slides.pdf,0.2,20%,18,0.5239832560008886,0.543586451614872,0.25,5
google/embeddinggemma-300m,kmeans,1250_slides.pdf,0.5,50%,47,0.6734767855250555,0.720753607908995,0.375,6
google/embeddinggemma-300m,kmeans,1293_slides.pdf,1.0,100%,217,0.5876170178261158,0.574475063374003,1.0,5
google/embeddinggemma-300m,kmeans,1293_slides.pdf,0.03,3%,6,0.46736708058570026,0.518530679727673,0.2,6
google/embeddinggemma-300m,kmeans,1293_slides.pdf,0.05,5%,10,0.46736708058570026,0.518530679727673,0.2,6
google/embeddinggemma-300m,kmeans,1293_slides.pdf,0.1,10%,21,0.4673669609011528,0.5185306789616819,0.2,6
google/embeddinggemma-300m,kmeans,1293_slides.pdf,0.2,20%,43,0.5729802559394205,0.5491295305604774,0.2,8
google/embeddinggemma-300m,kmeans,1293_slides.pdf,0.5,50%,108,0.63960427501235,0.5833739656379117,0.6,7
google/embeddinggemma-300m,kmeans,1305_slides.pdf,1.0,100%,172,0.541816212627274,0.6244093755415041,1.0,5
google/embeddinggemma-300m,kmeans,1305_slides.pdf,0.03,3%,5,0.4401725760385409,0.5413891733619144,0.2,5
google/embeddinggemma-300m,kmeans,1305_slides.pdf,0.05,5%,8,0.4401725760385409,0.5413891733619144,0.2,7
google/embeddinggemma-300m,kmeans,1305_slides.pdf,0.1,10%,17,0.49359508042894246,0.5288590338810061,0.2,5
google/embeddinggemma-300m,kmeans,1305_slides.pdf,0.2,20%,34,0.5789960168693795,0.6967847800421393,0.4,6
google/embeddinggemma-300m,kmeans,1305_slides.pdf,0.5,50%,86,0.55736817411971,0.6152708857475958,0.6,5
google/embeddinggemma-300m,kmeans,1278_slides.pdf,1.0,100%,226,0.6688276852693698,0.5963257486706021,1.0,6
google/embeddinggemma-300m,kmeans,1278_slides.pdf,0.03,3%,6,0.7639648034934725,0.6471673324443462,0.16666666666666666,5
google/embeddinggemma-300m,kmeans,1278_slides.pdf,0.05,5%,11,0.7258541582632969,0.7052813072770946,0.16666666666666666,4
google/embeddinggemma-300m,kmeans,1278_slides.pdf,0.1,10%,22,0.7765478909291061,0.7411521397951026,0.16666666666666666,6
google/embeddinggemma-300m,kmeans,1278_slides.pdf,0.2,20%,45,0.7800854542851906,0.7059366502399114,0.16666666666666666,7
google/embeddinggemma-300m,kmeans,1278_slides.pdf,0.5,50%,113,0.7046833375616353,0.6989248451493686,0.3333333333333333,7
google/embeddinggemma-300m,kmeans,1294_slides.pdf,1.0,100%,227,0.42262325439974185,0.5212249502268753,1.0,6
google/embeddinggemma-300m,kmeans,1294_slides.pdf,0.03,3%,6,0.45605198198269736,0.5763841787623434,0.16666666666666666,6
google/embeddinggemma-300m,kmeans,1294_slides.pdf,0.05,5%,11,0.4592771051614285,0.581345894675916,0.16666666666666666,6
google/embeddinggemma-300m,kmeans,1294_slides.pdf,0.1,10%,22,0.4871637249123999,0.5470804634051959,0.5,6
google/embeddinggemma-300m,kmeans,1294_slides.pdf,0.2,20%,45,0.6914981155348771,0.7455783886199543,0.6666666666666666,6
google/embeddinggemma-300m,kmeans,1294_slides.pdf,0.5,50%,113,0.42262325439974185,0.5212249502268753,1.0,6
google/embeddinggemma-300m,kmeans,1315_slides.pdf,1.0,100%,198,0.6123302338918571,0.6059182700630166,1.0,6
google/embeddinggemma-300m,kmeans,1315_slides.pdf,0.03,3%,5,0.39901405071491725,0.4419987153074591,0.16666666666666666,4
google/embeddinggemma-300m,kmeans,1315_slides.pdf,0.05,5%,9,0.4136857499403859,0.44511674297152615,0.16666666666666666,5
google/embeddinggemma-300m,kmeans,1315_slides.pdf,0.1,10%,19,0.5815119885347259,0.553801090458631,0.3333333333333333,5
google/embeddinggemma-300m,kmeans,1315_slides.pdf,0.2,20%,39,0.5907078186261971,0.5545822137407177,0.5,6
google/embeddinggemma-300m,kmeans,1315_slides.pdf,0.5,50%,99,0.6007645938101347,0.5726221482472548,0.8333333333333334,6
google/embeddinggemma-300m,kmeans,1319_slides.pdf,1.0,100%,174,0.46264548032628267,0.5539362156892974,1.0,5
google/embeddinggemma-300m,kmeans,1319_slides.pdf,0.03,3%,5,0.5137078365702834,0.5825806722503032,0.2,5
google/embeddinggemma-300m,kmeans,1319_slides.pdf,0.05,5%,8,0.4831617376593967,0.6074185274161996,0.2,6
google/embeddinggemma-300m,kmeans,1319_slides.pdf,0.1,10%,17,0.4736669280472674,0.576589126584702,0.4,6
google/embeddinggemma-300m,kmeans,1319_slides.pdf,0.2,20%,34,0.5313031311671037,0.5833677190551624,0.6,5
google/embeddinggemma-300m,kmeans,1319_slides.pdf,0.5,50%,87,0.5121760745391868,0.563472009380003,0.8,7
google/embeddinggemma-300m,kmeans,1309_slides.pdf,1.0,100%,296,0.6011893011936674,0.6615913923042818,1.0,6
google/embeddinggemma-300m,kmeans,1309_slides.pdf,0.03,3%,8,0.3168505698288985,0.3190853096428933,0.3333333333333333,6
google/embeddinggemma-300m,kmeans,1309_slides.pdf,0.05,5%,14,0.32289332943915805,0.32536082331490923,0.3333333333333333,7
google/embeddinggemma-300m,kmeans,1309_slides.pdf,0.1,10%,29,0.457718722642012,0.46617478561251957,0.3333333333333333,7
google/embeddinggemma-300m,kmeans,1309_slides.pdf,0.2,20%,59,0.46622799711459223,0.569530815752821,0.3333333333333333,5
google/embeddinggemma-300m,kmeans,1309_slides.pdf,0.5,50%,148,0.5803406033574542,0.683020528862402,0.6666666666666666,5
google/embeddinggemma-300m,kmeans,1299_slides.pdf,1.0,100%,326,0.48657402845346387,0.5337211439957916,1.0,6
google/embeddinggemma-300m,kmeans,1299_slides.pdf,0.03,3%,9,0.5657654164805187,0.6383702677689996,0.16666666666666666,5
google/embeddinggemma-300m,kmeans,1299_slides.pdf,0.05,5%,16,0.5657654164805187,0.6383702677689996,0.16666666666666666,5
google/embeddinggemma-300m,kmeans,1299_slides.pdf,0.1,10%,32,0.6061570292837484,0.680241864240826,0.3333333333333333,7
google/embeddinggemma-300m,kmeans,1299_slides.pdf,0.2,20%,65,0.6053573764602841,0.5924677208491733,0.3333333333333333,5
google/embeddinggemma-300m,kmeans,1299_slides.pdf,0.5,50%,163,0.5773295924643908,0.6093131976384911,0.6666666666666666,6
google/embeddinggemma-300m,kmeans,1337_slides.pdf,1.0,100%,222,0.517632883783527,0.5364301114367537,1.0,6
google/embeddinggemma-300m,kmeans,1337_slides.pdf,0.03,3%,6,0.39241211992124786,0.4955605933374448,0.3333333333333333,6
google/embeddinggemma-300m,kmeans,1337_slides.pdf,0.05,5%,11,0.411808782804833,0.5437203636618855,0.3333333333333333,6
google/embeddinggemma-300m,kmeans,1337_slides.pdf,0.1,10%,22,0.4834526900772243,0.5666148039279547,0.3333333333333333,7
google/embeddinggemma-300m,kmeans,1337_slides.pdf,0.2,20%,44,0.6844568250166445,0.648789327163258,0.5,6
google/embeddinggemma-300m,kmeans,1337_slides.pdf,0.5,50%,111,0.5449925330253967,0.592387139990593,0.8333333333333334,7
google/embeddinggemma-300m,kmeans,1334_slides.pdf,1.0,100%,240,0.5300947234320141,0.5920510369837179,1.0,5
google/embeddinggemma-300m,kmeans,1334_slides.pdf,0.03,3%,7,0.4121905797488886,0.413976828598608,0.2,3
google/embeddinggemma-300m,kmeans,1334_slides.pdf,0.05,5%,12,0.35431027689329303,0.4105633686885504,0.2,4
google/embeddinggemma-300m,kmeans,1334_slides.pdf,0.1,10%,24,0.3818232907900283,0.3850784675787522,0.2,4
google/embeddinggemma-300m,kmeans,1334_slides.pdf,0.2,20%,48,0.3906452612409727,0.3871070474491787,0.6,3
google/embeddinggemma-300m,kmeans,1334_slides.pdf,0.5,50%,120,0.5300947234320141,0.5920510369837179,1.0,5
google/embeddinggemma-300m,kmeans,1292_slides.pdf,1.0,100%,236,0.6654828414940498,0.6620568353691376,1.0,6
google/embeddinggemma-300m,kmeans,1292_slides.pdf,0.03,3%,7,0.5830947546953047,0.5415199132736342,0.16666666666666666,7
google/embeddinggemma-300m,kmeans,1292_slides.pdf,0.05,5%,11,0.5830947546953047,0.5415199132736342,0.16666666666666666,7
google/embeddinggemma-300m,kmeans,1292_slides.pdf,0.1,10%,23,0.6188415491272041,0.5526950080558829,0.3333333333333333,7
google/embeddinggemma-300m,kmeans,1292_slides.pdf,0.2,20%,47,0.6009898259074504,0.5897853123043473,0.3333333333333333,5
google/embeddinggemma-300m,kmeans,1292_slides.pdf,0.5,50%,118,0.7033656082510609,0.735484304978625,0.5,5
google/embeddinggemma-300m,kmeans,1360_slides.pdf,1.0,100%,191,0.6851529087985382,0.5663288368878852,1.0,5
google/embeddinggemma-300m,kmeans,1360_slides.pdf,0.03,3%,5,0.4166138318546915,0.532635352516685,0.2,5
google/embeddinggemma-300m,kmeans,1360_slides.pdf,0.05,5%,9,0.5141993829527781,0.6160275106137318,0.4,7
google/embeddinggemma-300m,kmeans,1360_slides.pdf,0.1,10%,19,0.4845895659099771,0.6381454285299264,0.4,5
google/embeddinggemma-300m,kmeans,1360_slides.pdf,0.2,20%,38,0.5042492261358871,0.7314971363383673,0.4,6
google/embeddinggemma-300m,kmeans,1360_slides.pdf,0.5,50%,95,0.45144725394258617,0.6197989424191496,0.6,5
google/embeddinggemma-300m,kmeans,1328_slides.pdf,1.0,100%,220,0.6469228363228976,0.6233447369186913,1.0,6
google/embeddinggemma-300m,kmeans,1328_slides.pdf,0.03,3%,6,0.36381766198554427,0.407091859221873,0.3333333333333333,5
google/embeddinggemma-300m,kmeans,1328_slides.pdf,0.05,5%,11,0.39451452430450185,0.4530433736751586,0.3333333333333333,5
google/embeddinggemma-300m,kmeans,1328_slides.pdf,0.1,10%,22,0.40725942944835475,0.44630023041930045,0.3333333333333333,5
google/embeddinggemma-300m,kmeans,1328_slides.pdf,0.2,20%,44,0.5488309325694527,0.619144837342825,0.6666666666666666,6
google/embeddinggemma-300m,kmeans,1328_slides.pdf,0.5,50%,110,0.5354158964601651,0.5500021089748369,0.8333333333333334,6
google/embeddinggemma-300m,kmeans,1363_slides.pdf,1.0,100%,263,0.5815494411983468,0.6845094697218301,1.0,6
google/embeddinggemma-300m,kmeans,1363_slides.pdf,0.03,3%,7,0.5163381297453752,0.6256307753864746,0.16666666666666666,6
google/embeddinggemma-300m,kmeans,1363_slides.pdf,0.05,5%,13,0.5223325393945291,0.6383751972483193,0.16666666666666666,6
google/embeddinggemma-300m,kmeans,1363_slides.pdf,0.1,10%,26,0.5163380926927568,0.6327583357650565,0.5,7
google/embeddinggemma-300m,kmeans,1363_slides.pdf,0.2,20%,52,0.5659360606678824,0.6737387170522885,0.5,7
google/embeddinggemma-300m,kmeans,1363_slides.pdf,0.5,50%,131,0.6237995044286401,0.6621379090935205,0.6666666666666666,6
google/embeddinggemma-300m,kmeans,955_slides.pdf,1.0,100%,162,0.6889708487031033,0.5679712575710314,1.0,7
google/embeddinggemma-300m,kmeans,955_slides.pdf,0.03,3%,4,0.6968973595192013,0.6312841192875367,0.14285714285714285,4
google/embeddinggemma-300m,kmeans,955_slides.pdf,0.05,5%,8,0.7817218258951448,0.651819436280188,0.2857142857142857,6
google/embeddinggemma-300m,kmeans,955_slides.pdf,0.1,10%,16,0.6586413689131337,0.5178289837625282,0.2857142857142857,6
google/embeddinggemma-300m,kmeans,955_slides.pdf,0.2,20%,32,0.6914962079161251,0.570364048913234,0.5714285714285714,8
google/embeddinggemma-300m,kmeans,955_slides.pdf,0.5,50%,81,0.6889708487031033,0.5679712575710314,1.0,7
google/embeddinggemma-300m,kmeans,1350_slides.pdf,1.0,100%,133,0.5455763393858547,0.6258222402341035,1.0,4
google/embeddinggemma-300m,kmeans,1350_slides.pdf,0.03,3%,3,0.47523373372479194,0.4715245526493128,0.25,3
google/embeddinggemma-300m,kmeans,1350_slides.pdf,0.05,5%,6,0.527590683603404,0.5725343786809592,0.25,6
google/embeddinggemma-300m,kmeans,1350_slides.pdf,0.1,10%,13,0.6307109181609387,0.5901672354632869,0.25,5
google/embeddinggemma-300m,kmeans,1350_slides.pdf,0.2,20%,26,0.5448731432019803,0.5654594410650516,0.5,5
google/embeddinggemma-300m,kmeans,1350_slides.pdf,0.5,50%,66,0.6443218853534541,0.6718519160789502,0.75,5
google/embeddinggemma-300m,kmeans,1310_slides.pdf,1.0,100%,206,0.5597164723379255,0.574261088455466,1.0,6
google/embeddinggemma-300m,kmeans,1310_slides.pdf,0.03,3%,6,0.3429710597488105,0.4942801912076882,0.16666666666666666,5
google/embeddinggemma-300m,kmeans,1310_slides.pdf,0.05,5%,10,0.4541769652960448,0.5731102249037547,0.3333333333333333,6
google/embeddinggemma-300m,kmeans,1310_slides.pdf,0.1,10%,20,0.4977282326228823,0.6189758880261191,0.3333333333333333,6
google/embeddinggemma-300m,kmeans,1310_slides.pdf,0.2,20%,41,0.4915063961765842,0.6293048232650512,0.5,8
google/embeddinggemma-300m,kmeans,1310_slides.pdf,0.5,50%,103,0.5529558433585088,0.7017242676592772,0.8333333333333334,8
google/embeddinggemma-300m,kmeans,1345_slides.pdf,1.0,100%,177,0.7007945088967246,0.6905752342992442,1.0,6
google/embeddinggemma-300m,kmeans,1345_slides.pdf,0.03,3%,5,0.516721553809651,0.43870536162890483,0.3333333333333333,5
google/embeddinggemma-300m,kmeans,1345_slides.pdf,0.05,5%,8,0.5798899235321674,0.5291750088324062,0.3333333333333333,5
